annee_deb_couv,mois_deb_couv,annee_fin_couv,mois_fin_couv,AGRUMES,ALCOOL_DE_BOUCHE,APPAREILS_DE_RECEPTION_ENREGISTREMENT_ET_REPRODUCTION,APPAREILS_ET_ARTICLES_POUR_SOINS_CORPORELS,APPAREILS_ET_MATERIEL_THERAPEUTIQUES,ARTICLES_DE_BIJOUTERIE_ET_D_HORLOGERIE,ASSURANCE_TRANSPORT,AUTOMOBILE,AUTRES_ARTICLES_VESTIMENTAIRES_ET_ACCESSOIRES_D_HABILLEMENT,AUTRES_CONSERVES_DE_POISSONS,AUTRES_EFFETS_PERSONNELS,AUTRES_FRUITS_FRAIS,AUTRES_MATIERES_GRASSES,AUTRES_PRODUITS_A_BASE_DE_TUBERCULES_ET_DE_PLANTAIN,AUTRES_PRODUITS_FRAIS_DE_MER_OU_DE_FLEUVE,AUTRES_SERVICES_N.C.A.,AUTRES_SERVICES_RELATIFS_AUX_VEHICULES_PERSONNELS,BEURRE_MARGARINE,BIENS_ET_SERVICES_DIVERS,BIERE,BOEUF,BOISSONS_ALCOOLISEES_TABAC_ET_STUPEFIANTS,BOISSONS_NON_ALCOOLISEES_ARTISANALES,BOISSONS_NON_ALCOOLISEES_INDUSTRIELLES,CAFE_THE_CACAO_ET_AUTRES_VEGETAUX_POUR_TISANES,CANTINES,CARBURANTS_ET_LUBRIFIANTS,CEREALES_NON_TRANSFORMEES,CHARCUTERIE_ET_CONSERVES_AUTRES_VIANDES_ET_PREPARATIONS_A_BASE_DE_VIANDE,COMBUSTIBLES_LIQUIDES,COMBUSTIBLES_SOLIDES_ET_AUTRES,COMMUNICATION,COMMUNICATION_TELEPHONIQUE,CONFECTION_ET_REPARATIONS_VETEMENTS_ENFANTS,CONFECTION_ET_REPARATIONS_VETEMENTS_FEMMES,CONFECTION_ET_REPARATIONS_VETEMENTS_HOMMES,CONFITURE_MIEL_CHOCOLAT_ET_CONFISERIE,CYCLE_MOTOCYCLE_ET_VEHICULE_A_TRACTION_ANIMALE,ENSEIGNEMENT,ENSEIGNEMENT_NON_DEFINI_PAR_NIVEAU,ENSEIGNEMENT_POST_SECONDAIRE_NON_SUPERIEUR,ENSEIGNEMENT_PRE_ELEMENTAIRE_ET_PRIMAIRE,ENSEIGNEMENT_SECONDAIRE,ENSEIGNEMENT_SUPERIEUR,ENTRETIEN_ET_REPARATIONS_DE_VEHICULES_PARTICULIERS,EQUIPEMENT_PHOTOGRAPHIQUE_CINEMATOGRAPHIQUE_OPTIQUE_AUTRE_BIEN_DURABLE_A_FONCTION_RECREATIVE_ET_CULTURELLE,FARINES_SEMOULES_ET_GRUAUX,FORFAIT_ET_CIRCUITS_TOURISTIQUES_COMPOSITES,FRAIS_DE_CONNEXION_INTERNET_ET_ASSIMILES,FRUITS_SECS_ET_NOIX,HOTELS_ET_AUTRES_SERVICES_D_HEBERGEMENT,HUILES,IHPC,InflationGliss,JEUX_DE_HASARD,JEUX_ET_JOUETS_PASSE_TEMPS_ET_ARTICLES_DE_SPORT_MATERIEL_C,JOURNAUX_ET_PUBLICATIONS_PERIODIQUES,LAIT,LAITS_INFANTILES_ET_FARINES_LACTEES_POUR_BEBE,LEGUMES_FRAIS_EN_FEUILLES,LEGUMES_FRAIS_EN_FRUITS_OU_RACINE,LEGUMES_SECS_ET_OLEAGINEUX,LIVRES_SCOLAIRES_ET_AUTRES_LIVRES,LOISIRS_ET_CULTURE,LOYERS_EFFECTIFS_DES_LOCATAIRES_ET_SOUS_LOCATAIRES,MATERIEL_DE_TELEPHONIE_ET_DE_TELECOPIE,MATERIEL_DE_TRAITEMENT_DE_L_INFORMATION_ET_SUPPORTS_D_ENREGISTREMENT_DE_L_IMAGE_ET_DU_SON,MEDICAMENTS_MODERNES,MEDICAMENTS_TRADITIONNELS,MOUTON_CHEVRE,NETTOYAGE_ET_BLANCHISSAGE_DES_VETEMENTS,OEUFS,OUTILLAGE_MATERIEL_ET_ACCESSOIRES_DIVERS,PAINS,PAPETERIE_ET_IMPRIMES_DIVERS,PATES_ALIMENTAIRES,PATISSERIES_GATEAUX_BISCUITS_VIENOISERIES,PIECES_DETACHEES_ET_ACCESSOIRES,POISSONS_ET_AUTRES_PRODUITS_SECHES_OU_FUMES,POISSONS_FRAIS,PORC,PRODUITS_ALIMENTAIRES_ET_BOISSONS_NON_ALCOOLISEES,PRODUITS_LAITIERS,PRODUITS_MEDICAUX_DIVERS,PRODUITS_POUR_L_ENTRETIEN_ET_REPARATION_COURANTE,PRODUITS_POUR_SOINS_CORPORELS,PROTECTION_SOCIALE_ET_AUTRES_ASSURANCES,REPARATION_ET_LOCATION_D_ARTICLES_CHAUSSANTS,RESTAURANTS_CAFES_ET_ETABLISSEMENTS_SIMILAIRES,RESTAURANTS_ET_HOTELS,SALONS_DE_COIFFURE_ET_INSTITUTS_DE_SOINS_ET_DE_BEAUTE,SANTE,SEL_EPICES_SAUCES_ET_PRODUITS_ALIMENTAIRES_N.D.A,SERVICES_CULTURELS_RECREATIFS_ET_SPORTIFS,SERVICES_DES_AUXILIAIRES_MEDICAUX,SERVICES_DE_LABORATOIRES_ET_DE_RADIOLOGIE,SERVICES_DOMESTIQUES,SERVICES_D_ENTRETIEN_ET_DE_REPARATIONS_COURANTES,SERVICES_FINANCIERS,SERVICES_HOSPITALIERS,SERVICES_MEDICAUX_ET_DENTAIRES,SERVICES_POSTAUX,SERVICES_POUR_L_HABITATION_SAUF_SERVICES_DOMESTIQUES,SOUS_VETEMENTS_FEMMES,SOUS_VETEMENTS_HOMMES,SUCRE,TABAC_ET_STUPEFIANTS,TENUES_SCOLAIRES,TISSUS_D_HABILLEMENT,TRANSPORTS,TRANSPORT_AERIEN_DE_PASSAGERS,TRANSPORT_ROUTIER_DE_PASSAGERS,TUBERCULES_ET_PLANTAIN,VETEMENTS_DE_DESSUS_FEMMES,VETEMENTS_DE_DESSUS_HOMMES,VETEMENTS_ENFANTS_(3_A_13_ANS)_ET_NOURRISSONS_(0_A_2_ANS),VIN_ET_BOISSONS_FERMENTEES,VOLAILLE
2018,11,2018,11,82.96666817975488,100.1716040738383,96.99320930232558,100.426881781839,99.91775224416514,102.4902390057361,99.9888848263254,99.90302132224755,98.2135002361833,100.0841286863271,102.9344431232659,104.9484356287425,114.8059928733398,114.5085657708628,98.952704248366,106.5424990905784,101.3817221362229,105.218198567042,115.6,101.0921934369603,110.2710556613382,105.6,110.771027027027,105.3710747663552,102.796650401837,102.4655128205128,91.218907670018,101.5810264859377,110.9767463898917,93.33,113.1871166490787,79.1,93.66514685198972,105.0925748987855,105.1290653345603,103.5173578363384,103.7117756563246,104.3841083032491,137.9,110.1547857969896,104.1920823798627,108.3401095939633,104.9723588106166,99.55136621273464,108.1636436491382,98.09981416957028,107.4350165484634,95.99,95.84633653360284,97.03382978723404,102.7171968115392,102.4605611124665,84.83,1.7543859649122806,99.11472349526429,105.4729822732013,112.7257372602209,98.99975889998112,101.3620224719101,118.5807826720058,111.7109736567251,109.2088758915835,101.1867886482449,108.1,106.6778277940102,101.4680637124043,98.46604924760602,102.4443761787016,99.45889221556888,116.7197044334975,104.0254512195122,100.9390950639854,101.5968337975859,90.64993324432577,101.7386380857428,107.2049869451697,106.1772445255474,102.2344640494045,104.0222705692075,106.5868405497266,108.1023275862069,124.7,104.0468032786885,104.6943868921776,104.9260117281821,102.7884138088856,105.285297532656,107.2052898550725,102.7389811295593,124.4,109.436521034218,100.7,105.4735208015884,100.9696210207176,101.2026949654492,99.7374749358825,112.4725071225071,100.5821377672209,99.24581137650826,100.2625790417627,102.0396383363472,103.3488743781095,108.317619047619,103.5051236906619,102.0257129499766,107.9693338323353,106.3774962178518,99.44535404422057,103.6121960507758,103.3,94.33,100.0422214807254,109.8888094598226,101.9751000266738,103.9944707225575,105.5771878536401,107.5263476635514,109.357870010597
2018,12,2018,12,103.1021743077621,100.1827371101209,96.5383953488372,100.4731924614506,100.0635475763016,107.3688814531549,99.79559049360144,99.67857985785167,97.24912612187056,99.63394101876676,103.669924692826,98.58035179640716,107.1198315516683,104.9252739273928,100.9155931372549,106.5955183703165,100.3783010835914,106.053142272262,119.2,101.3541853770869,112.1202918124253,105.8,106.3182162162162,103.4612257368799,102.4976406429391,102.4655128205128,90.40439697940909,100.4633428922573,108.2387093862816,87.78919308357348,110.3847479503206,79.6,94.95006577314469,106.1875506072875,107.6797449717366,104.0811719833565,103.777799522673,104.7437328519855,138.1,110.1547857969896,104.5199061784897,108.3401095939633,104.5912771901816,99.55136621273464,108.0966154352838,98.09981416957028,99.08052482269504,103.021645021645,95.84633653360284,95.52659574468083,105.0645947997723,96.45921566235668,85.0,,99.11472349526429,109.4826903023983,112.7257372602209,99.92771520060276,100.5840035481963,125.4953767746633,112.9940292445167,111.8933865905849,101.706497386109,108.2,106.815909118578,101.6491635522335,98.37687004103968,100.9278865093668,84.8882703823123,118.3905172413793,104.0254512195122,101.792760511883,102.4421448467967,96.02734312416555,101.6485802592223,106.8238729329852,106.4828467153285,102.1608204675783,103.1873323942192,106.494067533619,105.3603831417625,124.3,103.7179180327869,104.8311310782241,105.0605684718868,102.1510882997156,105.4209724238026,107.2060869565218,104.3837087417484,124.7,111.3247230992406,99.1,107.991029228425,100.9696210207176,100.5709345179336,99.7374749358825,114.2970655270655,100.5821377672209,99.24581137650826,100.1392031770433,101.4882459312839,103.3488743781095,115.5760952380952,102.7785313126811,102.1445348293595,107.9693338323353,102.8189107413011,98.2770696893367,105.7183385049365,103.4,92.86,100.1636187877836,114.1289608528173,101.8941984529208,104.2120600228347,108.9017936627688,108.022138317757,117.47850936065
2019,1,2019,1,105.2319564230595,100.3894844048377,96.76825581395347,101.3694802969732,99.9969766606822,102.9143403441683,100.1016526508227,99.6827021590452,96.96899385923476,100.4369436997319,104.5342608006342,101.6811489520958,106.2502127200086,108.5381235266384,112.0034264705882,107.3227537286286,104.159705882353,104.4603480040942,103.68983493560673,101.6826712723086,109.8150334322278,102.73815002167944,102.4122972972973,104.5248993529835,100.3920665901263,102.4655128205128,89.8299762918734,100.4096898990079,101.4823646209386,79.99259365994236,103.0916665313743,95.05456847381458,93.70817034830807,106.0108461538462,107.3250558695938,104.3884743411928,107.5845059665871,104.1667870036101,103.77250040163224,110.5418023928985,104.5199061784897,108.3401095939633,105.2656655358212,99.8188023555392,109.7638873641453,98.09981416957028,88.72729078014186,107.2849350649351,96.00373348733126,96.08262411347516,103.7105560827481,98.55126006343012,84.85,-10.241927630193732,99.11472349526429,105.5201564129301,113.7595756636311,102.32252778301,101.0373506800709,115.2829122679287,127.6545491470349,108.2523281027104,102.4722404779686,102.35705573846916,106.9470863769174,101.9258319985763,98.0938385772914,101.9905527848791,123.7304352832796,104.9968596059113,104.2219390243902,101.2839396709324,102.1240668523677,90.5695126835781,102.6235234297109,107.8239773716275,106.9537408759124,101.7689810322011,105.5844821829186,105.7833626422344,104.4855555555555,105.8990530252529,104.2930655737705,105.2878752642706,104.2213066574681,102.1738850567197,106.7442888243832,108.9669565217392,102.8082864572915,102.86136830998012,110.286508234491,103.39396875305464,104.7483501870065,100.4709449216776,102.2011813096414,103.4784448589415,114.7811680911681,99.81667458432304,96.06823442501846,101.1673968741993,102.0542676311031,103.3488743781095,115.6934285714286,103.0076509917539,102.3424357176251,108.1311077844311,100.3563048411498,98.1811502938707,104.4150282087447,98.76296164969692,92.58417246175244,100.1798706524299,108.9849368449342,101.6845692184582,104.1323095742945,104.9943398717465,109.2132224299065,114.9273578240904
2019,2,2019,2,109.0599228325012,100.4585359643539,97.23683333333332,100.4482238720731,99.57908078994616,102.7777087316762,100.1016526508227,101.1464838406866,96.78898441190366,99.96380697050938,104.280594530321,95.53805389221556,109.0918507720548,103.5336228194248,105.8903235294118,105.4816660603856,102.3890789473684,105.0430603889457,103.93859522121268,101.3258146229131,109.9614152238409,103.00073493279376,105.1917837837838,103.5645075485262,102.0255711825488,102.4655128205128,88.02977169952146,101.1463836987692,100.4897969314079,92.79951008645531,111.9899342479097,95.5934124560696,94.64688053280382,107.2936437246964,106.3442342579203,105.9662760055479,106.1406682577566,104.2284693140794,103.91547119493622,110.5418023928985,104.0042448512586,109.2410797700323,104.8692257034524,100.0893124769967,108.8313590954001,98.09981416957028,103.6134042553192,103.5719480519481,96.0565855771313,95.18468085106382,103.5419776048586,97.06671139302269,84.68,-10.178157250662853,98.43581118240148,104.5019708029197,113.4954214299554,101.0554040308909,100.1156948551153,115.0661922096833,122.1285853545317,104.2875007132668,101.0488946975355,102.10362227207833,107.1535923423423,100.2604253425876,97.83393433652532,101.3830463936968,98.61008751727312,114.3747044334976,103.6534024390244,99.61737659963438,103.6391891055401,97.6038251001335,102.4624526420738,110.7830200174064,105.0617518248175,101.7394706660785,102.0576892575781,105.0715294813063,99.4462643678161,105.44364274701648,103.8541803278689,104.2464270613108,105.0586657468092,102.1749357612214,105.8978447024673,108.9669565217392,102.4843676735347,102.55245208706532,111.1579844696647,100.84785425694828,105.2299399732188,100.5391510864073,101.1077426785127,100.9528444858941,107.6819373219373,101.7811401425178,99.45410490027088,100.279868306431,103.194894514768,103.7542599502488,113.5683333333333,101.9115333184756,102.3524777933614,108.7001553143713,103.373154311649,98.71177441925552,104.5780803949225,98.08539727031416,90.3010013908206,99.76425080474208,109.0635393711368,102.3777674046412,103.9011874082531,104.3164258770275,108.4760485981308,112.6554009184034
2019,3,2019,3,114.4138538356786,100.3499936346276,94.8771472868217,100.6412564249,100.3284955116697,103.582017208413,104.8057111517367,97.83254391846587,96.8324752007558,101.0245844504021,104.5534601664685,108.0454827844311,102.8782701652089,111.3999198491278,101.296614379085,106.8730847580939,100.1917182662539,109.0253531218014,104.44186963046025,101.7542832469775,110.9225691892131,103.6531941031941,103.510972972973,104.232016534867,103.8957089552239,104.7548878205128,88.2493023664223,101.1668820690024,110.8382626353791,98.25126801152736,110.433577400763,95.53601255977414,94.6267527095226,105.6061174089069,106.2795990535034,104.7817406380028,107.691723150358,105.9553862815884,103.85176910966166,109.2923620223852,104.5199061784897,108.2788052461373,106.1467411694273,99.93882664703716,108.9529092106707,99.74162601626016,110.8435744680851,103.5719480519481,96.1000996174114,94.82269503546098,105.291744163978,98.02580263478896,84.87,-10.524770643290928,99.13068744271312,104.2570490093848,117.624076729316,100.8081729139197,101.3347604967475,108.7344812522752,108.4537588487873,101.5690727532097,102.8543913368185,102.70800355467496,106.9765297053811,99.41977398113542,97.03061012311902,101.0130367545367,97.70724550898204,106.303275862069,104.1712317073171,101.3726965265082,102.6595233673785,95.87066088117489,104.5837208374875,106.0128894691036,105.8044343065694,102.7775562417292,107.0306568581416,103.0143904241171,102.3235440613027,105.92230513364854,104.0295901639344,104.2455813953488,105.4671058985857,102.2104073359705,104.4460014513788,108.9661594202899,103.0043466026539,103.17902910358026,111.4635514975681,100.58780293897236,107.8586092256545,99.6957655381506,99.82633432050018,100.6634716717184,104.9120227920228,102.3480047505938,101.328953459739,100.229715603382,103.6861543098252,104.4438121890547,111.148,102.158678404279,105.3650070126227,108.410370508982,102.3221444780635,99.75306465155332,105.7952990126939,97.94681569668398,94.97759388038943,99.69138238988772,115.1963844844576,102.7132381968525,102.4565193280052,104.6621463598642,111.840953271028,114.8507629812787
2019,4,2019,4,126.3788470267817,100.6524761298536,96.12670155038758,100.5908338092519,99.96299461400358,102.9121988527725,100.1070786106033,101.0809373742792,96.2518091639112,100.4026273458445,103.0214030915577,99.37414670658684,107.6754173415398,110.0137925506836,111.1491779149458,105.3843979628956,102.3065673374613,108.5187512794268,103.96319789588244,101.1815198618308,110.0032241066289,102.36752276340512,109.9382972972973,102.7955715312725,103.3410849598163,102.4655128205128,89.7694301268824,100.1149202928237,116.2311101083032,88.9157060518732,104.2470151798036,96.04494281845942,95.17,90.39167611336032,107.0231339555672,104.2271428571429,105.5606443914081,104.4588158844765,103.7794142595508,110.5418023928985,104.5199061784897,108.3401095939633,105.3086070644582,99.8188023555392,109.5836030299703,96.45256678281068,107.0431300236407,106.86,96.5079008157078,95.31148936170212,104.3026836211805,100.3553500853867,85.22,-10.381798508743543,100.0,105.0557768508863,113.6101743848091,99.4402542851761,100.7635127143702,113.5211976701857,119.244688406638,106.8667417974323,101.8432486930545,102.2274036167093,107.1925426101777,100.0283911728066,97.9912530779754,101.8960739281673,102.6370796867803,105.8061699507389,104.2219390243902,100.7577970749543,102.4759857629217,104.313090787717,102.2309451645065,107.3680156657963,106.6823905109489,102.0532598147331,104.0975823029165,109.7344318013891,99.16523780854872,107.63122680212264,103.8789016393443,104.2572938689218,105.344631942049,102.3618804145281,105.4282801161103,108.9669565217392,102.7014877642195,102.80138965914948,111.1254799897602,101.18709361050472,105.1004400424805,100.7496513390601,100.5003060217177,100.715176031709,113.2953846153846,102.1951543942993,99.34557498153164,100.048567255957,101.619294755877,104.4438121890547,111.148,100.2980566079786,101.9984712482468,108.9020340568862,102.5255143721634,99.20780576546322,104.8786544428773,98.7216780238501,98.98,99.76425080474208,122.1362742990236,101.7483248866364,102.8329407926929,104.1436495662015,106.2990953271028,110.1623878488167
2019,5,2019,5,124.5386017222891,101.2443967687279,96.81406065985094,101.8911370341861,100.701018603804,103.5118108829588,100.7786686590891,101.8305663400922,97.44359590067982,101.0816789317584,104.8365712775796,108.5524162761434,104.6997529028021,113.1858526472109,102.2786218812163,106.1611009009864,103.0815654716502,109.9882912197944,103.94623633395445,101.8797033254626,110.7853669056776,101.7440403237462,106.5863555033294,104.9351760419814,104.1926313249805,103.1585162888641,89.90296064489158,102.66611544967,117.989953827238,99.22980985395868,107.9043772939409,96.00103344471972,94.6404969134803,106.1694001760254,106.9478523251849,105.6186635175246,107.9985058605145,103.9047530371998,103.78915496578092,111.2894281095655,105.2268040946727,109.0728446346955,105.9776072350973,100.4939053666395,109.8298448261871,97.21273539923806,111.4964776373043,104.2724346571303,96.75005198197358,95.82844197759272,105.0081123992947,100.2715207503185,85.6,-9.36169706701476,99.78506462035304,104.8037325313707,114.3785523758175,101.9188211723233,101.3243482717541,110.8913731941213,115.8087155656244,102.4803449041052,102.5585397567584,102.0748087176947,107.9722046929421,100.9385151758225,98.65764554147916,102.4263443498345,96.88557258281652,117.6244196949145,104.9268217037823,101.7187886318876,103.1848610427067,96.63084043781404,103.0585050876356,109.066206548017,106.3987673401742,102.4721153112607,109.5049454938276,105.4664515291244,101.4880844392619,110.34038298105094,104.6454845014651,104.9342348050781,105.9588609525523,103.0215926093858,106.4492392250899,109.7039311069103,103.9148967481097,102.81814114991045,111.9158255691962,99.68131895343912,106.0050284365444,101.5222436745246,101.1800182363573,101.3963414734694,114.0616335934597,103.176736319093,100.1267413585336,100.9245767761947,102.4518305014662,105.1501954598986,111.8997256038647,101.8357576681535,103.0447167736063,109.0960213522231,102.6896113778714,100.5555760798582,105.98042324019,99.12763965373796,95.6199544187109,100.4389848681558,114.2575751380185,102.1672538918591,103.6969861848829,104.94701949679,108.3640068192695,114.1945491615431
2019,6,2019,6,123.6455333635951,100.6524761298536,96.49646899224804,100.5908338092519,99.96299461400358,102.935,100.1179305301645,101.1292141611908,96.23678790741614,100.4026273458445,103.0214030915577,113.7005239520958,123.9230158730159,122.1545280528053,122.377181372549,105.3940378319389,103.4479953560372,109.9575639713408,104.00046386227592,101.01065054692,113.0493623522119,102.05280242809656,108.8082162162162,102.7955715312725,105.3215384615385,102.4655128205128,90.8104934802652,101.906741891242,123.7876037906137,88.9157060518732,109.211358064778,96.51754450653914,95.7573765202283,105.504024291498,107.0231339555672,104.2271428571429,106.0114988066826,104.4588158844765,103.79027889342288,110.6723079891934,104.5199061784897,108.3401095939633,105.3086070644582,99.8188023555392,109.5836030299703,96.45256678281068,103.5699290780142,95.7939393939394,96.54367285064606,95.18468085106382,104.5617992028848,100.5340424493779,86.02,-9.62706452504324,99.11472349526429,105.0557768508863,113.5269928308467,101.8861009606328,100.7635127143702,124.4611612668365,137.6721051410004,109.8200912981455,101.9204331590739,102.40462253430844,107.2339670075481,100.0283911728066,97.9784487004104,101.7783487699593,111.1435398433901,117.8927709359606,104.3408658536585,100.2998903107861,102.5232281027546,102.5046728971962,102.3947537387836,107.3680156657963,107.0075729927007,102.0532598147331,109.0375463035425,108.4000118220777,104.4150191570881,110.66869380317996,103.6486557377049,104.2572938689218,105.4273528803035,102.4298002549936,105.435587808418,108.9661594202899,102.7083367340135,102.82444246766951,111.1254799897602,100.71925466749212,111.0080745255576,102.3565234967155,100.5003060217177,100.715176031709,113.9446723646724,102.1951543942993,99.35653779857178,99.39426236228545,101.6710488245931,106.8802300995025,112.3569047619047,100.2980566079786,101.9984712482468,109.1237930389222,101.3273676248109,98.9010495382032,105.0017729196051,99.05473653975672,102.0422021325916,99.76425080474208,144.8865349816358,101.8424779941318,102.8573185450987,104.244411542814,106.2990953271028,111.5062380784175
2019,7,2019,7,110.9933227417158,100.0414194780395,96.2598410852713,100.5455396916048,100.0245242369838,102.7810261312938,100.4434881170018,102.658386750704,96.5699196976854,101.9538337801609,102.3415457788347,126.3476796407186,110.6227664399093,119.8097793493635,109.7299591503268,105.5506256820662,103.100383126935,109.774022517912,103.86941526639512,100.5199769717904,113.3351025107382,101.47630437924556,112.2569189189189,102.7050323508267,102.915892652124,102.4655128205128,90.67454054528692,101.5013250093511,118.8528203971119,99.27,108.3113304651352,96.48444215590251,95.6804438653098,105.3068542510122,106.9123254896806,104.372226074896,105.5695417661098,103.9237689530686,103.82652475661088,110.6723079891934,104.5199061784897,108.3727182896155,105.3147415685492,99.8862178873758,109.3624448347788,96.45256678281068,114.648756501182,103.78,96.56190428066124,95.06921985815605,105.1842835452648,100.4570980727007,85.76,-9.892480094991347,99.11472349526429,104.8071428571428,113.6101743848091,101.3878300998305,99.41591957421645,108.1375900982891,119.4785308111872,105.0704136947219,101.7703136669156,102.11846041781996,107.5940564889213,100.0283911728066,98.4264678522572,101.9704760906919,109.0591570704744,110.3401724137931,104.3408658536585,100.011197440585,102.4682606004333,94.88495327102802,102.0593758723828,106.5477110530897,106.2652372262774,101.6998235553595,102.5080268169249,106.5131572336338,106.7868295019157,109.19861517634632,103.5368196721311,104.0256342494715,105.3469830976199,102.2801016705352,105.4428955007257,109.3385507246377,102.7050979529239,102.86170547962011,110.9036777882072,101.50212391254766,108.0954504317311,100.9634259727135,100.8542974662718,100.5652319888086,113.2953846153846,102.4461995249406,99.40038906673232,99.48896438636947,101.8797769740808,107.6070646766169,102.2610476190476,100.4216492088255,101.8866666666666,109.2548222305389,99.94414145234497,98.54860621326615,105.0113145275035,98.95971257081732,95.8088224385721,99.76425080474208,129.2811977067097,102.8614830621499,103.2011221660414,104.1356280648812,106.317353271028,111.2853973860827
2019,8,2019,8,111.0718,100.4763,95.1702,100.5461,100.6085,103.5484,94.2847,94.7134,96.7054,100.1324,103.9286,113.9229,118.3493,116.6784,119.3844,105.6389,106.2931,107.5784,103.04641096251832,100.8354,113.2814,101.63340367105071,113.0889,102.3134,99.1339,97.8363,90.5059,102.6322,101.3605,86.9881,100.7229,96.35115068848305,96.411,104.1109,106.8478,104.4373,105.5146,104.1521,103.5396613437008,110.3948,104.9853,108.6014,105.4235,100.8218,110.405,94.8537,119.1545,87.49950000000001,96.411,93.3195,106.0925,96.7123,84.92,-10.854354503882652,92.9253,104.497,114.9123,101.7718,101.712,115.0206,100.2748,109.2698,101.0774,100.82017511144778,105.4442,100.5517,98.1445,102.1023,102.8071,111.5343,104.2957,101.4321,102.1461,94.6992,102.0173,106.9762,106.7436,102.2896,106.5084,101.4377,102.5565,106.72401813886869,104.6544,104.2127,104.6348,102.9097,99.6059,151.4996,102.4002,101.17336188069004,109.1329,100.54340914274545,106.6082,101.8541,99.5863,101.0962,123.895,102.8626,100.1877,98.6162,101.5714,107.5688,141.9408,103.409,103.2949,110.7029,99.9054,98.0232,106.8969,100.01348876827385,93.96,98.2636,131.8655,103.9832,104.0529,105.37,106.2573,110.0958
2019,9,2019,9,105.0933,100.5346,94.9953,100.5355,99.5803,103.7549,94.3271,94.6043,96.7054,100.1324,103.759,114.4018,110.0503,117.1191,119.9559,105.729,107.7612,107.2749,103.85614068070512,100.2789,113.6693,101.27714895216072,105.9144,103.0236,100.576,97.8363,90.5059,103.2627,110.0035,87.5209,104.5701,97.132142740681,96.4742,102.0459,106.6464,104.8348,106.8545,104.1839,105.5149991453266,111.3586,105.4676,110.6048,105.4235,102.3641,110.7919,94.5516,115.4938,90.4691,96.7555,93.4785,106.0925,104.7319,85.08,-10.06414760529974,92.9253,105.8644,115.9923,101.2524,101.7067,104.7818,91.727,106.6084,102.6144,101.94561566679292,107.7913,100.5517,98.4519,102.0606,93.60040000000002,113.0605,103.7816,101.8915,102.5171,97.58910000000002,101.7364,106.9232,106.8806,102.3638,108.4749,103.722,109.8554,107.20137576652618,104.5961,104.5413,104.9649,103.2203,92.4228,151.4996,102.9879,103.10972450246618,110.3996,100.518147409664,105.728,102.1191,100.3548,101.0962,109.5585,102.3697,100.3626,99.69209999999998,101.5767,108.2101,126.6927,104.0291,103.1995,109.6482,100.5761,99.14679999999998,106.9022,97.5504490937364,82.66730000000001,98.2636,121.0054,104.3118,104.0582,106.0643,104.999,113.4527
2019,10,2019,10,92.2972,100.5538,94.43829999999998,100.5113,100.1871,103.8132,94.3271,93.7932,96.3714,100.1118,103.9591,105.8896,116.4517,121.7714,139.0667,105.4744,107.7546,106.7197,104.01250816417394,100.7352,114.0886,101.67089140771787,100.8877,103.0424,101.8863,97.8363,90.4187,102.4859,116.0301,84.6917,99.2297,97.11733758137927,96.4742,104.1924,106.726,104.7615,106.4053,104.2257,105.5606276740674,111.3586,105.4676,110.7104,105.5896,102.3641,110.7944,94.5516,122.7199,91.3123,96.6813,93.5217,106.0925,98.0655,85.02,-10.281674704076307,92.9253,105.5765,115.9923,100.8439,101.8203,109.6205,91.81270000000002,104.8729,102.1933,101.95027791731007,108.976,100.5517,98.5137,102.0511,97.7471,113.2582,103.7816,101.5106,102.6008,97.96970000000002,102.0859,107.6917,106.4067,102.6234,110.6162,106.0676,100.7979,106.84267768262792,104.4473,104.6261,105.1335,103.1847,100.134,151.4996,102.9136,103.04136562170252,110.3996,100.85348628914014,104.7605,102.1499,101.1498,101.0962,124.9285,103.2784,100.3626,99.69209999999998,101.0661,108.2101,126.6927,103.8311,103.1995,110.5605,99.94610000000002,98.7811,106.9561,97.37657976803614,81.2771,98.1228,107.5126,104.3935,104.3106,105.774,106.4621,110.6063
